"","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q43_First.Click","Q43_Last.Click","Q43_Page.Submit","Q43_Click.Count","Q60_First.Click","Q60_Last.Click","Q60_Page.Submit","Q60_Click.Count","Q83_First.Click","Q83_Last.Click","Q83_Page.Submit","Q83_Click.Count","sex","age","race","educ","employ","income","politic1","politic2_1","Vax1_Vax1_1","Vax1_Vax1_2","Vax1_Vax1_3","Vax1_Vax1_4","Vax1_Vax1_5","Vax1_Vax1_6","Vax1_Vax1_check","Vax1_Vax1_33","Vax1_Vax1_34","Vax1_Vax1_35","Vax1_Vax1_36","Euth1_Euthanasia_1","Euth1_Euthanasia_2","Euth1_Euthanasia_3","Euth1_Euthanasia_4","Euth1_Euthanasia_5","Euth1_Euthanasia_check","Consq_Consequ2R_1","Consq_Consequ2R_2","Consq_Consequ2R_3","Consq_Consequ2R_4","Consq_Consequ2R_5","Consq_Consequ2R_check","Abortion_Abortion2R_1","Abortion_Abortion2R_2","Abortion_Abortion2R_3","Abortion_Abortion2R_4","Abortion_Abortion2R_5","Abortion_Abortion2R_check","SC0","SC1","SC2","SC3","SC4","workerId","assignmentId","hitId","study_time","payment","eligible"
"174","2018-03-21 12:40:06","2018-03-21 12:46:12","0","5caa348a5754cf73","100","366","1","2018-03-21 12:46:13","R_1o5RzNpU7gRNtGI","","","","","34.176696777344","-118.31050109863","anonymous","EN","0","0","166.228","0","0","0","6.193","0","0","0","9.135","0","1","26","5","2","5","3","2","34","2","5","5","2","5","2","5","5","2","5","2","5","2","5","2","5","4","4","2","3","3","4","2","2","2","2","5","5","3","25","4","20","10","25","1914c2e5904eff9f","33C7UALJVLY3GA0RLQ5DDR0DXLD81Y","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"175","2018-03-21 12:40:58","2018-03-21 12:46:28","0","293a867089d3f2b9","100","329","1","2018-03-21 12:46:28","R_12zod23qdwVRCpP","","","","","28.604995727539","-80.883796691895","anonymous","EN","0","0","4.836","0","0","0","9.988","0","0","0","22.284","0","1","72","1","4","6","5","2","45","3","5","5","3","4","2","5","5","3","5","2","5","4","4","5","5","4","5","5","3","3","4","2","4","3","4","3","3","3","22","4","18","19","19","cf49b85227005943","3ND9UOO81K2RWI0DC332BMCDDYLLWW","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"176","2018-03-21 12:45:08","2018-03-21 12:46:29","0","cade26f41905e8b1","100","80","1","2018-03-21 12:46:30","R_UxU5QubjfmoCCZP","","","","","35.207702636719","-80.860000610352","anonymous","EN","0","0","4.228","0","0","0","6.433","0","0","0","8.722","0","1","30","5","4","1","3","1","43","4","3","4","2","3","3","5","4","3","4","4","4","3","3","4","3","4","4","4","4","3","3","2","2","4","4","4","4","3","18","4","18","16","17","34cc5935fa8b53d9","34Q075JO1XDLYLVOQMSYKCUVEN2105","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"177","2018-03-21 12:43:46","2018-03-21 12:46:30","0","b7d4fb22a59e9c1e","100","163","1","2018-03-21 12:46:31","R_12KN9gqRgVuIitd","","","","","34.133895874023","-118.20520019531","anonymous","EN","0","0","4.775","0","0","0","6.538","0","0","0","7.387","0","2","32","1","4","1","6","9","40","1","6","6","1","5","1","5","6","1","6","1","6","1","5","1","6","4","5","3","3","3","3","2","1","1","1","6","6","3","29","4","19","5","29","fb59d0c690b131a1","3FDJT1UU748MZT3BV24S6MML41D5KX","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"178","2018-03-21 12:43:55","2018-03-21 12:46:49","0","a479b0b373b1c22d","100","174","1","2018-03-21 12:46:50","R_3PSTlwlBFelLxUC","","","","","33.600692749023","73.067901611328","anonymous","EN","0","0","4.108","0","0","0","6.486","0","0","0","5.965","0","1","28","1","6","1","4","3","78","5","4","5","5","5","4","5","5","5","5","5","5","5","4","5","5","4","5","5","5","5","4","2","5","5","4","5","4","3","18","4","18","19","18","a44191ab87a3e7a5","3DBQWDE4Y6YN7ZOESFW8YE3PYWI5N2","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"179","2018-03-21 12:44:12","2018-03-21 12:46:54","0","5ef98599d92f20ce","100","162","1","2018-03-21 12:46:55","R_2SDeShw4rIQd6NB","","","","","32.435501098633","-83.726699829102","anonymous","EN","0","0","4.351","0","0","0","6.585","0","0","0","7.482","0","2","35","3","5","1","4","2","19","2","6","6","2","5","2","5","5","2","5","1","6","3","5","3","4","4","6","4","5","2","4","2","3","3","3","5","4","3","27","4","23","14","23","890021f703b0a0dd","3L2IS5HSFAI4SEETTG4G6QV5XDANU1","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"180","2018-03-21 12:40:34","2018-03-21 12:46:55","0","a0e4aaeb3335c227","100","381","1","2018-03-21 12:46:56","R_2ckFklVUhAAa9YN","","","","","33.408294677734","-84.30419921875","anonymous","EN","0","0","99.961","0","0","0","30.96","0","0","0","69.077","0","1","32","3","2","1","3","9","40","2","2","5","2","4","3","5","6","4","5","2","3","2","1","4","5","4","4","1","3","5","4","2","2","6","1","3","5","3","21","4","19","15","17","180bdf0aa16e39ab","3RKNTXVS3MYYRXQP568T7GDBZTN4AB","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"181","2018-03-21 12:44:05","2018-03-21 12:46:59","0","1c18c7a4ba5a4f6e","100","173","1","2018-03-21 12:46:59","R_XtUu8pdSyd2EKVr","","","","","37.462493896484","-105.78040313721","anonymous","EN","0","0","4.292","0","0","0","5.87","0","0","0","13.438","0","1","26","5","6","1","3","9","52","6","5","5","2","5","3","5","5","4","5","2","5","6","5","1","4","4","6","4","5","6","3","2","4","6","4","5","4","3","21","4","18","19","21","192866ae3258c063","3OCHAWUVGOKV1CNL18NNY5D5X0MKXL","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"182","2018-03-21 12:43:56","2018-03-21 12:47:01","0","a4161c6ec3f4a3be","100","185","1","2018-03-21 12:47:02","R_1Kwn8plOcs2Csa8","","","","","38.828903198242","-91.974403381348","anonymous","EN","0","0","4.671","0","0","0","7.1","0","0","0","11.289","0","1","29","1","3","1","3","1","61","2","5","5","2","4","2","5","6","2","5","1","6","2","5","3","5","4","5","2","4","3","5","2","3","3","2","5","3","3","24","4","23","14","25","ec0ec04d3469682d","3NPI0JQDAO5PVMBH9QRY5JEYEE3TPB","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"183","2018-03-21 12:42:26","2018-03-21 12:47:02","0","2eb3228f259a99e5","100","276","1","2018-03-21 12:47:03","R_1nMY7uXssHqfd1O","","","","","42.866592407227","-106.31310272217","anonymous","EN","0","0","5.922","0","0","0","11.092","0","0","0","8.685","0","2","24","1","5","1","3","9","84","1","5","6","2","5","2","5","6","1","6","1","6","1","6","1","6","4","2","5","3","2","3","2","3","2","2","5","3","3","27","4","15","13","30","484e2eccce24da45","351SEKWQS0HCTUI7VKZRJB2H6N5MDQ","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"184","2018-03-21 12:41:49","2018-03-21 12:47:05","0","a64d1b3c064b66b8","100","316","1","2018-03-21 12:47:06","R_2gY88KoniKH3r8J","","","","","42.888397216797","-78.876098632812","anonymous","EN","0","0","8.989","0","0","0","6.472","0","0","0","6.361","0","1","30","3","4","1","3","1","98","5","4","5","6","5","4","5","6","5","6","6","4","5","4","6","6","4","6","5","5","5","4","2","6","4","5","5","6","3","17","4","19","18","17","62417becc42a78e5","3JNQLM5FT4M5K226YJEVNFWO9RPL2D","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"185","2018-03-21 12:37:30","2018-03-21 12:47:06","0","a1c01ac8ff287f87","100","575","1","2018-03-21 12:47:07","R_1GQwXRshJvOQWfE","","","","","6.6833038330078","-1.61669921875","anonymous","EN","0","0","6.664","0","0","0","10.142","0","0","0","24.142","0","1","22","1","4","1","2","9","8","4","5","4","2","2","4","5","5","5","5","1","2","5","3","6","1","4","6","6","5","5","5","2","5","6","5","6","1","3","19","4","19","23","9","195586f01fd1750c","3VA45EW49NN612N7S7U9ADQDCQGO1G","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"186","2018-03-21 12:43:45","2018-03-21 12:47:15","0","0c64bbc0fdb1ae6f","100","209","1","2018-03-21 12:47:15","R_1MZkBAbv24q4Sqn","","","","","44.937393188477","-93.221900939941","anonymous","EN","0","0","5.935","0","0","0","10.287","0","0","0","15.418","0","2","35","1","3","3","1","2","0","6","6","6","1","5","1","5","6","3","6","1","6","1","5","2","6","4","3","3","3","3","3","2","1","1","1","6","1","3","24","4","17","10","28","6e319445cab32d8e","33CUSNVVNNCLRAKCKBESS1NLBRK88J","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"187","2018-03-21 12:38:12","2018-03-21 12:47:17","0","7ccd617352d1b118","100","544","1","2018-03-21 12:47:18","R_2wHb8OFXPcD8Hjd","","","","","36.255798339844","-86.699096679688","anonymous","EN","0","0","8.932","0","0","0","12.178","0","0","0","36.102","0","2","66","1","7","3","2","1","60","1","6","1","3","4","2","5","5","6","5","1","1","6","6","1","1","4","5","5","2","1","3","2","5","3","5","2","2","3","21","4","18","23","15","dedfb0eec067e850","3XC1O3LBOSMZ41WJHYYRO25E942TLD","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"188","2018-03-21 12:42:22","2018-03-21 12:47:21","0","b695288c98920050","100","299","1","2018-03-21 12:47:22","R_cD6uZIFCEzj6nGV","","","","","40.970794677734","-80.301002502441","anonymous","EN","0","0","45.207","0","0","0","22.431","0","4.47","4.47","42.876","1","1","48","1","4","1","5","2","0","1","6","6","1","5","3","5","6","1","6","1","5","3","2","4","5","4","4","5","3","6","4","2","4","1","1","6","4","3","29","4","14","10","19","d40eef7eacf81e71","3U5NZHP4LR2ZQDKM9WA9R0BA3K9PHY","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"189","2018-03-21 12:44:04","2018-03-21 12:47:22","0","38b4effd7fe5e1bb","100","197","1","2018-03-21 12:47:22","R_SMJUaFJKFLoZDnX","","","","","39.893798828125","-105.114402771","anonymous","EN","0","0","4.611","0","0","0","6.8","0","0","0","16.116","0","1","29","5","4","1","5","9","50","6","6","6","1","6","1","5","6","1","6","1","4","3","5","6","4","4","4","6","4","6","4","2","1","1","1","6","6","3","25","4","14","5","18","5589b96a5cdec648","3WSELTNVR32I8I5FK791FOP3FS4TAW","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"190","2018-03-21 12:46:08","2018-03-21 12:47:24","0","a009c2af500bd149","100","75","1","2018-03-21 12:47:24","R_31AgUTGChWNmP6U","","","","","34.048797607422","-118.33999633789","anonymous","EN","5.072","5.421","5.688","2","0","0","6.4","0","6.068","6.068","6.459","1","1","27","1","5","1","6","2","0","3","3","5","4","4","4","5","4","2","4","5","4","3","3","3","3","4","4","5","4","3","4","2","5","4","5","3","3","3","19","4","18","22","18","4ecb2b419f4c0d06","31Q0U3WYDPFZGWV8BLD7ZR4IM1871B","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"191","2018-03-21 12:40:19","2018-03-21 12:47:26","0","f582727057e7de19","100","426","1","2018-03-21 12:47:26","R_6M9Wg5tIbNkqr3H","","","","","46.124694824219","-123.67649841309","anonymous","EN","0","0","8.899","0","0","0","5.944","0","0","0","44.724","0","1","44","1","4","1","4","1","89","3","5","5","2","5","3","5","5","2","5","2","2","5","2","5","2","4","4","5","2","2","5","2","5","5","5","2","2","3","24","4","18","25","10","3908c8cfc601986e","3A1COHJ8NJVEKLL5NF8Y5EGKEA9H86","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"192","2018-03-21 12:44:48","2018-03-21 12:47:38","0","a823e7cd7abb7c5a","100","169","1","2018-03-21 12:47:38","R_3kImsmHCygtWTYK","","","","","47.177093505859","-122.18650054932","anonymous","EN","0","0","4.048","0","0","0","6.076","0","0","0","9.239","0","1","25","1","3","4","5","2","7","1","6","6","1","5","1","5","6","1","6","1","6","1","4","1","5","4","5","2","4","2","4","2","2","1","1","5","6","3","29","4","23","7","27","b4799f651368209a","30BUDKLTXDVJDTB1ZGTP8R9GK4H5ED","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"193","2018-03-21 12:44:02","2018-03-21 12:47:41","0","deb0c1ff6a34098e","100","218","1","2018-03-21 12:47:41","R_a59tGAti9ETSdG1","","","","","38.32829284668","-85.695701599121","anonymous","EN","12.369","12.369","12.76","1","0","0","14.504","0","0","0","6.172","0","1","32","1","4","3","2","10","51","2","5","5","3","4","5","5","5","6","4","2","5","2","6","3","5","4","4","5","2","5","2","2","6","1","2","6","6","3","23","4","12","11","25","1babda507277c373","3RSDURM96AMHFHLLAIYMJO79F9JEY0","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"194","2018-03-21 12:45:24","2018-03-21 12:47:42","0","ddcee2a6aac8b1e1","100","137","1","2018-03-21 12:47:43","R_2XghL1V5Gu6WjZD","","","","","32.284698486328","-97.539199829102","anonymous","EN","0","0","3.978","0","0","0","7.833","0","0","0","9.78","0","1","29","1","3","1","2","1","90","6","5","4","3","5","2","5","3","4","3","6","5","5","2","6","4","4","3","4","6","5","3","2","5","2","6","5","4","3","19","4","17","18","14","3c8d1fefedfd87c3","32SCWG5HIH4JTO05DDJ5U9MKU6U6PF","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"195","2018-03-21 12:44:45","2018-03-21 12:47:45","0","58822725a8a6e4f1","100","179","1","2018-03-21 12:47:45","R_12PDcdALIzfk4cB","","","","","41.010101318359","-73.841300964355","anonymous","EN","0","0","3.943","0","0","0","6.03","0","0","0","6.013","0","2","51","1","6","2","5","2","10","5","5","5","1","5","1","5","6","1","6","1","6","1","6","1","6","4","2","2","2","2","2","2","1","2","1","6","5","3","23","4","16","7","30","4a7d959f2405a535","3ZV9H2YQQD7AGEAO6XZ2F0IWDCUW3T","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"196","2018-03-21 12:43:40","2018-03-21 12:48:09","0","8bb0dd8942024afc","100","269","1","2018-03-21 12:48:10","R_6KUNQiynEmXawYV","","","","","35.493392944336","-80.56909942627","anonymous","EN","0","0","4.869","0","0","0","6.412","0","0","0","15.949","0","2","61","1","3","3","3","9","38","2","5","5","2","4","2","5","5","3","5","2","4","3","5","4","4","4","4","4","4","4","3","2","2","2","2","5","5","3","24","4","17","10","20","92b7dddf3634d644","3R8YZBNQ9HINX0FPW03M0SCQUDZQ7O","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"197","2018-03-21 12:46:02","2018-03-21 12:48:18","0","bfa8c93918eaacab","100","135","1","2018-03-21 12:48:18","R_3Hw6GJWNhhdOmUo","","","","","38.088806152344","-78.559196472168","anonymous","EN","0","0","4.987","0","0","0","23.964","0","0","0","6.557","0","1","31","1","6","8","6","2","19","1","6","6","1","5","1","5","6","2","6","1","6","2","5","2","6","4","5","4","5","1","5","2","1","1","1","6","6","2","29","3","24","5","27","36208feaf33b8345","3MAOD8E57QAW9I8OYLF3QXU9RVQXN2","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","false"
"198","2018-03-21 12:44:26","2018-03-21 12:48:24","0","e63f5d5f94e60db2","100","237","1","2018-03-21 12:48:25","R_2P1q1QKdOpDLykA","","","","","37.768005371094","-89.327499389648","anonymous","EN","4.871","4.871","6.61","1","0","0","6.073","0","0","0","10.008","0","2","29","1","3","8","3","9","14","2","6","6","2","2","3","5","6","3","5","1","6","1","6","4","3","4","5","1","3","4","3","2","1","1","1","6","6","3","24","4","20","5","24","cacd664ca7f5d0c3","31UV0MXWNQCVTYDNVZJGT678CXMI5X","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"199","2018-03-21 12:42:53","2018-03-21 12:48:35","0","fb13c52359722beb","100","342","1","2018-03-21 12:48:36","R_1hWFJbLuySclfMQ","","","","","41.937301635742","-87.655097961426","anonymous","EN","0","0","4.677","0","0","0","6.722","0","0","0","14.379","0","1","49","1","4","1","4","1","66","1","6","6","1","6","1","5","6","1","6","1","5","2","5","2","5","4","4","2","5","2","4","2","2","1","3","3","5","3","30","4","23","12","25","df850d7bc7ec3224","3PH3VY7DJLXB17HHR4UBJ1NBS7TWZQ","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"200","2018-03-21 12:46:03","2018-03-21 12:48:38","0","926d3cd7cbc9691d","100","154","1","2018-03-21 12:48:38","R_3k0AKk7cEkPOILp","","","","","45.577392578125","-122.62080383301","anonymous","EN","0","0","4.098","0","0","0","6.11","0","0","0","7.29","0","2","37","1","4","1","4","2","33","5","5","6","4","3","3","5","6","4","6","1","3","3","4","4","3","3","4","3","3","4","3","2","3","2","3","4","4","3","19","3","17","14","17","0443311899478395","35GCEFQ6I5OEA9FTHKJ9E4CEUEYZ3M","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","false"
"201","2018-03-21 12:44:32","2018-03-21 12:48:50","0","6a8ec7aca5e4a601","100","258","1","2018-03-21 12:48:50","R_10r29v381vGBDOm","","","","","31.591796875","-110.17189788818","anonymous","EN","0","0","5.71","0","0","0","8.025","0","0","0","19.879","0","2","51","1","2","1","3","2","60","6","6","6","1","6","1","5","6","1","6","1","6","1","6","1","6","4","5","5","5","6","5","2","5","5","6","2","1","3","25","4","18","27","30","c307674ec45461ec","388U7OUMF719RQU5OG7DQ3C8ILW0R0","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"202","2018-03-21 12:44:45","2018-03-21 12:48:53","0","c1257b251bd946c4","100","247","1","2018-03-21 12:48:53","R_DvgqSXlPKYumav7","","","","","43.187103271484","-70.910003662109","anonymous","EN","0","0","6.686","0","0","0","7.533","0","0","0","13.649","0","1","47","1","5","1","5","10","59","4","4","4","4","3","2","5","4","3","4","3","5","2","5","2","5","4","3","5","4","2","2","2","3","4","4","3","4","3","17","4","16","18","25","224d2c296bab97ec","3IKZ72A5B4GF9WH3YR9HKQU2NQVFNU","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"203","2018-03-21 12:38:08","2018-03-21 12:48:55","0","5f4d6fe81cc7d9cc","100","646","1","2018-03-21 12:48:55","R_1NFk40nXyH36f5x","","","","","41.498199462891","-88.036697387695","anonymous","EN","0","0","22.419","0","0","0","7.347","0","0","0","11.828","0","1","20","1","3","5","3","3","47","3","5","4","6","6","1","5","1","1","4","3","6","1","6","1","6","4","4","3","1","1","4","2","1","1","1","6","6","3","20","4","19","5","30","69a644d3abf786c2","3M1CVSFP6055G2DN33F6AJEGVL5AQZ","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"204","2018-03-21 12:45:00","2018-03-21 12:49:06","0","7fd33f06cb709e36","100","245","1","2018-03-21 12:49:06","R_3CPzymK7vh7cSRa","","","","","44.071502685547","-92.527900695801","anonymous","EN","0","0","4.19","0","0","0","6.164","0","0","0","6.749","0","1","65","1","4","6","3","2","15","1","5","6","1","6","1","5","6","2","6","1","5","2","5","2","5","4","3","3","4","4","3","2","3","2","3","4","4","3","29","4","17","14","25","2dedc7da8c6f2d72","3X08E93BHVIBJII0YHKWO9V3Z14669","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"205","2018-03-21 12:45:21","2018-03-21 12:49:08","0","d10450e47c06b859","100","226","1","2018-03-21 12:49:08","R_3m9MlPILkb0RE7e","","","","","30.740905761719","-92.345497131348","anonymous","EN","9.596","9.878","10.815","3","0.404","5.314","5.844","17","0.327","0.621","7.252","3","1","30","1","2","5","3","9","28","1","6","6","1","6","1","5","6","1","6","1","6","1","6","4","6","4","6","1","6","1","6","2","4","2","4","3","3","3","30","4","30","18","27","9ed27fb47fc28839","3VHP9MDGRNKWISKC91034F0QOMGFCB","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"206","2018-03-21 12:44:53","2018-03-21 12:49:10","0","b76bf9f41e4937f1","100","256","1","2018-03-21 12:49:10","R_29nO9uvG4U30KQC","","","","","34.009094238281","-84.008796691895","anonymous","EN","0","0","5.725","0","0","0","7.609","0","0","0","12.888","0","1","36","1","5","3","2","11","4","1","6","6","1","3","1","5","6","1","6","1","5","1","5","3","5","4","4","4","2","4","2","2","1","1","1","6","6","3","27","4","14","5","25","07436d77eeb039b5","3TMFV4NEP8EWHBGUIEUY6HQ7TYMW8L","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"207","2018-03-21 12:46:09","2018-03-21 12:49:14","0","fff566f7d69721ba","100","184","1","2018-03-21 12:49:14","R_3fHlag7dJOgCOkO","","","","","41.890899658203","-80.616401672363","anonymous","EN","0","0","5.756","0","0","0","9.373","0","0","0","14.287","0","2","35","1","3","1","4","1","100","4","4","4","4","2","5","5","3","4","2","3","1","6","4","6","1","4","4","5","2","5","3","2","6","6","6","1","1","3","16","4","13","30","8","00eb24647be1d703","323Q6SJS8IGNZ0VSVTE4F6X61EMHFN","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"208","2018-03-21 12:44:29","2018-03-21 12:49:14","0","f0584a2d1ad6a5ec","100","284","1","2018-03-21 12:49:14","R_2SIbMU3vGqcrukG","","","","","39.977401733398","-75.145202636719","anonymous","EN","0","0","7.292","0","3.31","3.31","6.237","1","9.261","9.261","17.714","1","2","44","1","4","1","3","2","17","1","6","6","1","5","1","5","6","2","6","1","6","1","6","1","6","4","2","2","4","3","4","2","1","1","2","6","6","3","29","4","19","6","30","26c842d8c7cda2f3","3TU5ZICBRD1RXEK865VSES8L5X68QU","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"209","2018-03-21 12:42:20","2018-03-21 12:49:16","0","a7270366af348710","100","415","1","2018-03-21 12:49:16","R_uevXr8UQny6E9zz","","","","","35.650695800781","-78.456398010254","anonymous","EN","0","0","24.955","0","0","0","21.054","0","0","0","30.717","0","1","23","1","4","1","2","9","40","1","6","6","1","6","1","5","6","1","6","1","6","1","6","4","6","4","5","3","3","3","4","2","2","1","2","6","4","3","30","4","20","9","27","f7837b8623f23b93","3HPZF4IVNMT2IJ17ERSRT076UX6YCR","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"210","2018-03-21 12:47:11","2018-03-21 12:49:21","0","1318c2825ec2601c","100","129","1","2018-03-21 12:49:21","R_2uVUzyse6KiJvek","","","","","42.888397216797","-78.876098632812","anonymous","EN","0","0","4.293","0","0","0","10.465","0","0.809","6.075","6.393","2","1","30","3","6","1","2","1","71","5","4","4","5","4","6","5","4","5","4","5","6","5","5","5","6","4","5","4","5","4","4","2","4","5","5","4","5","3","16","4","20","19","21","6219e6b18287eca1","3JZQSN0I3QA9Z40HBNWMU6L5ME8FGL","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"211","2018-03-21 12:39:48","2018-03-21 12:49:33","0","a8fde9f705b3ca0b","100","585","1","2018-03-21 12:49:33","R_XSe2bMGg3H87H8t","","","","","40.766494750977","-73.827003479004","anonymous","EN","0","0","15.814","0","0","0","6.548","0","0","0","6.608","0","2","49","7","5","3","3","2","0","1","6","6","1","5","1","5","6","2","6","1","6","1","6","2","6","4","6","3","3","4","4","2","1","1","1","6","6","3","29","4","20","5","29","2a04543055fb8fc6","3IQ1VMJRYTKZO3W1M14KOOORLL19AC","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"212","2018-03-21 12:45:36","2018-03-21 12:49:38","0","3d7acb6975df8e80","100","241","1","2018-03-21 12:49:38","R_71x0cFYNbS5BMoF","","","","","34.099502563477","-118.41429901123","anonymous","EN","0","0","4.41","0","6.625","6.625","6.964","1","0","0","26.277","0","1","43","1","4","1","5","1","100","2","6","5","3","4","4","5","4","5","4","2","4","4","4","5","3","4","4","6","3","5","4","2","5","6","6","1","1","3","24","4","14","29","16","29e04d0fc5f43842","386PBUZZXFX5QY0E54KNMWI5B2BLJ0","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"213","2018-03-21 12:46:21","2018-03-21 12:49:48","0","9ac29c0c54355bf3","100","207","1","2018-03-21 12:49:48","R_XYXr0KkUZHgFxWV","","","","","36.397796630859","-92.477798461914","anonymous","EN","0","0","7.06","0","0","0","6.378","0","0","0","8.433","0","2","59","1","3","4","1","2","0","1","6","6","1","6","1","5","6","1","6","1","6","1","6","1","6","4","1","4","1","6","1","2","1","1","1","6","6","3","30","4","7","5","30","fb75c45eb56764d2","3VNXK88KKCIJGRZZXWVGKB246V39VE","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
"214","2018-03-21 12:47:03","2018-03-21 12:50:00","0","583ebe5602fe8d8f","100","176","1","2018-03-21 12:50:00","R_1OkwGfHw4pM41xL","","","","","33.542602539062","-117.33909606934","anonymous","EN","0","0","3.763","0","0","0","7.638","0","0","0","10.784","0","1","20","2","3","3","3","10","52","5","6","6","1","5","1","5","6","2","6","1","6","2","5","2","6","4","5","4","5","3","5","2","2","1","2","6","4","3","25","4","22","9","27","2c6135e036f802c6","3TDXMTX3CBURC2D10ITLLCL88SYI6E","3M4KL7H8KVNDQCJ9293D5T9ZPAF61Q","3","$0.40","true"
